Logger 1,Time,Celsius(°C)
11925,2025-03-06 06:28:00,6.0
11926,2025-03-06 06:30:00,6.0
11927,2025-03-06 06:32:00,6.0
11928,2025-03-06 06:34:00,6.0
11929,2025-03-06 06:36:00,6.0
11930,2025-03-06 06:38:00,6.0
11931,2025-03-06 06:40:00,6.0
11932,2025-03-06 06:42:00,6.0
11933,2025-03-06 06:44:00,6.0
11934,2025-03-06 06:46:00,6.0
11935,2025-03-06 06:48:00,6.0
11936,2025-03-06 06:50:00,6.0
11937,2025-03-06 06:52:00,6.0
11938,2025-03-06 06:54:00,6.0
11939,2025-03-06 06:56:00,6.0
11940,2025-03-06 06:58:00,6.0
11941,2025-03-06 07:00:00,6.0
11942,2025-03-06 07:02:00,6.0
11943,2025-03-06 07:04:00,6.0
11944,2025-03-06 07:06:00,6.0
11945,2025-03-06 07:08:00,6.0
11946,2025-03-06 07:10:00,6.0
11947,2025-03-06 07:12:00,6.0
11948,2025-03-06 07:14:00,5.5
11949,2025-03-06 07:16:00,5.5
11950,2025-03-06 07:18:00,5.5
11951,2025-03-06 07:20:00,5.5
11952,2025-03-06 07:22:00,5.5
11953,2025-03-06 07:24:00,5.5
11954,2025-03-06 07:26:00,5.5
11955,2025-03-06 07:28:00,5.5
11956,2025-03-06 07:30:00,5.5
11957,2025-03-06 07:32:00,5.5
11958,2025-03-06 07:34:00,5.5
11959,2025-03-06 07:36:00,5.5
11960,2025-03-06 07:38:00,5.5
11961,2025-03-06 07:40:00,5.5
11962,2025-03-06 07:42:00,5.5
11963,2025-03-06 07:44:00,5.5
11964,2025-03-06 07:46:00,5.5
11965,2025-03-06 07:48:00,5.5
11966,2025-03-06 07:50:00,5.5
11967,2025-03-06 07:52:00,5.5
11968,2025-03-06 07:54:00,5.5
11969,2025-03-06 07:56:00,5.5
11970,2025-03-06 07:58:00,5.5
11971,2025-03-06 08:00:00,5.5
11972,2025-03-06 08:02:00,5.5
11973,2025-03-06 08:04:00,5.5
11974,2025-03-06 08:06:00,5.5
11975,2025-03-06 08:08:00,5.5
11976,2025-03-06 08:10:00,5.5
11977,2025-03-06 08:12:00,5.5
11978,2025-03-06 08:14:00,5.5
11979,2025-03-06 08:16:00,5.5
11980,2025-03-06 08:18:00,5.5
11981,2025-03-06 08:20:00,5.5
11982,2025-03-06 08:22:00,5.5
11983,2025-03-06 08:24:00,5.5
11984,2025-03-06 08:26:00,5.5
11985,2025-03-06 08:28:00,5.5
11986,2025-03-06 08:30:00,5.5
11987,2025-03-06 08:32:00,5.5
11988,2025-03-06 08:34:00,5.5
11989,2025-03-06 08:36:00,5.5
11990,2025-03-06 08:38:00,5.5
11991,2025-03-06 08:40:00,5.5
11992,2025-03-06 08:42:00,5.5
11993,2025-03-06 08:44:00,6.0
11994,2025-03-06 08:46:00,6.0
11995,2025-03-06 08:48:00,6.0
11996,2025-03-06 08:50:00,6.0
11997,2025-03-06 08:52:00,6.0
11998,2025-03-06 08:54:00,6.0
11999,2025-03-06 08:56:00,6.0
12000,2025-03-06 08:58:00,6.0
12001,2025-03-06 09:00:00,6.0
12002,2025-03-06 09:02:00,6.0
12003,2025-03-06 09:04:00,6.0
12004,2025-03-06 09:06:00,6.0
12005,2025-03-06 09:08:00,6.0
12006,2025-03-06 09:10:00,6.0
12007,2025-03-06 09:12:00,6.0
12008,2025-03-06 09:14:00,6.0
12009,2025-03-06 09:16:00,6.0
12010,2025-03-06 09:18:00,6.0
12011,2025-03-06 09:20:00,6.0
12012,2025-03-06 09:22:00,6.5
12013,2025-03-06 09:24:00,6.5
12014,2025-03-06 09:26:00,6.5
12015,2025-03-06 09:28:00,6.5
12016,2025-03-06 09:30:00,6.5
12017,2025-03-06 09:32:00,6.5
12018,2025-03-06 09:34:00,6.5
12019,2025-03-06 09:36:00,6.5
12020,2025-03-06 09:38:00,6.5
12021,2025-03-06 09:40:00,6.5
12022,2025-03-06 09:42:00,6.5
12023,2025-03-06 09:44:00,6.5
12024,2025-03-06 09:46:00,6.5
12025,2025-03-06 09:48:00,6.5
12026,2025-03-06 09:50:00,6.5
12027,2025-03-06 09:52:00,6.5
12028,2025-03-06 09:54:00,7.0
12029,2025-03-06 09:56:00,7.0
12030,2025-03-06 09:58:00,7.0
12031,2025-03-06 10:00:00,7.0
12032,2025-03-06 10:02:00,7.0
12033,2025-03-06 10:04:00,7.0
12034,2025-03-06 10:06:00,7.0
12035,2025-03-06 10:08:00,7.0
12036,2025-03-06 10:10:00,7.0
12037,2025-03-06 10:12:00,7.0
12038,2025-03-06 10:14:00,7.0
12039,2025-03-06 10:16:00,7.0
12040,2025-03-06 10:18:00,7.0
12041,2025-03-06 10:20:00,7.0
12042,2025-03-06 10:22:00,7.0
12043,2025-03-06 10:24:00,7.5
12044,2025-03-06 10:26:00,7.5
12045,2025-03-06 10:28:00,7.5
12046,2025-03-06 10:30:00,7.5
12047,2025-03-06 10:32:00,7.5
12048,2025-03-06 10:34:00,7.5
12049,2025-03-06 10:36:00,7.5
12050,2025-03-06 10:38:00,7.5
12051,2025-03-06 10:40:00,7.5
12052,2025-03-06 10:42:00,7.5
12053,2025-03-06 10:44:00,7.5
12054,2025-03-06 10:46:00,7.5
12055,2025-03-06 10:48:00,8.0
12056,2025-03-06 10:50:00,8.0
12057,2025-03-06 10:52:00,8.0
12058,2025-03-06 10:54:00,8.0
12059,2025-03-06 10:56:00,8.0
12060,2025-03-06 10:58:00,8.0
12061,2025-03-06 11:00:00,8.0
12062,2025-03-06 11:02:00,8.0
12063,2025-03-06 11:04:00,8.0
12064,2025-03-06 11:06:00,8.0
12065,2025-03-06 11:08:00,8.0
12066,2025-03-06 11:10:00,8.5
12067,2025-03-06 11:12:00,8.5
12068,2025-03-06 11:14:00,8.5
12069,2025-03-06 11:16:00,8.5
12070,2025-03-06 11:18:00,8.5
12071,2025-03-06 11:20:00,8.5
12072,2025-03-06 11:22:00,8.5
12073,2025-03-06 11:24:00,8.5
12074,2025-03-06 11:26:00,8.5
12075,2025-03-06 11:28:00,8.5
12076,2025-03-06 11:30:00,8.5
12077,2025-03-06 11:32:00,9.0
12078,2025-03-06 11:34:00,9.0
12079,2025-03-06 11:36:00,9.0
12080,2025-03-06 11:38:00,9.0
12081,2025-03-06 11:40:00,9.0
12082,2025-03-06 11:42:00,9.0
12083,2025-03-06 11:44:00,9.0
12084,2025-03-06 11:46:00,9.0
12085,2025-03-06 11:48:00,9.0
12086,2025-03-06 11:50:00,9.0
12087,2025-03-06 11:52:00,9.0
12088,2025-03-06 11:54:00,9.5
12089,2025-03-06 11:56:00,9.5
12090,2025-03-06 11:58:00,9.5
12091,2025-03-06 12:00:00,9.5
12092,2025-03-06 12:02:00,9.5
12093,2025-03-06 12:04:00,9.5
12094,2025-03-06 12:06:00,9.5
12095,2025-03-06 12:08:00,9.5
12096,2025-03-06 12:10:00,9.5
12097,2025-03-06 12:12:00,10.0
12098,2025-03-06 12:14:00,10.0
12099,2025-03-06 12:16:00,10.0
12100,2025-03-06 12:18:00,10.0
12101,2025-03-06 12:20:00,10.0
12102,2025-03-06 12:22:00,10.0
12103,2025-03-06 12:24:00,10.0
12104,2025-03-06 12:26:00,10.0
12105,2025-03-06 12:28:00,10.0
12106,2025-03-06 12:30:00,10.5
12107,2025-03-06 12:32:00,10.5
12108,2025-03-06 12:34:00,10.5
12109,2025-03-06 12:36:00,10.5
12110,2025-03-06 12:38:00,10.5
12111,2025-03-06 12:40:00,10.5
12112,2025-03-06 12:42:00,10.5
12113,2025-03-06 12:44:00,10.5
12114,2025-03-06 12:46:00,10.5
12115,2025-03-06 12:48:00,11.0
12116,2025-03-06 12:50:00,11.0
12117,2025-03-06 12:52:00,11.0
12118,2025-03-06 12:54:00,11.0
12119,2025-03-06 12:56:00,11.0
12120,2025-03-06 12:58:00,11.0
12121,2025-03-06 13:00:00,11.0
12122,2025-03-06 13:02:00,11.0
12123,2025-03-06 13:04:00,11.0
12124,2025-03-06 13:06:00,11.0
12125,2025-03-06 13:08:00,11.5
12126,2025-03-06 13:10:00,11.5
12127,2025-03-06 13:12:00,11.5
12128,2025-03-06 13:14:00,11.5
12129,2025-03-06 13:16:00,11.5
12130,2025-03-06 13:18:00,11.5
12131,2025-03-06 13:20:00,11.5
12132,2025-03-06 13:22:00,11.5
12133,2025-03-06 13:24:00,11.5
12134,2025-03-06 13:26:00,11.5
12135,2025-03-06 13:28:00,11.5
12136,2025-03-06 13:30:00,12.0
12137,2025-03-06 13:32:00,12.0
12138,2025-03-06 13:34:00,12.0
12139,2025-03-06 13:36:00,12.0
12140,2025-03-06 13:38:00,12.0
12141,2025-03-06 13:40:00,12.0
12142,2025-03-06 13:42:00,12.0
12143,2025-03-06 13:44:00,12.0
12144,2025-03-06 13:46:00,12.0
12145,2025-03-06 13:48:00,12.0
12146,2025-03-06 13:50:00,12.0
12147,2025-03-06 13:52:00,12.0
12148,2025-03-06 13:54:00,12.5
12149,2025-03-06 13:56:00,12.5
12150,2025-03-06 13:58:00,12.5
12151,2025-03-06 14:00:00,12.5
12152,2025-03-06 14:02:00,12.5
12153,2025-03-06 14:04:00,12.5
12154,2025-03-06 14:06:00,12.5
12155,2025-03-06 14:08:00,12.5
12156,2025-03-06 14:10:00,12.5
12157,2025-03-06 14:12:00,12.5
12158,2025-03-06 14:14:00,12.5
12159,2025-03-06 14:16:00,12.5
12160,2025-03-06 14:18:00,12.5
12161,2025-03-06 14:20:00,12.5
12162,2025-03-06 14:22:00,13.0
12163,2025-03-06 14:24:00,13.0
12164,2025-03-06 14:26:00,13.0
12165,2025-03-06 14:28:00,13.0
12166,2025-03-06 14:30:00,13.0
12167,2025-03-06 14:32:00,13.0
12168,2025-03-06 14:34:00,13.0
12169,2025-03-06 14:36:00,13.0
12170,2025-03-06 14:38:00,13.0
12171,2025-03-06 14:40:00,13.0
12172,2025-03-06 14:42:00,13.0
12173,2025-03-06 14:44:00,13.0
12174,2025-03-06 14:46:00,13.0
12175,2025-03-06 14:48:00,13.0
12176,2025-03-06 14:50:00,13.0
12177,2025-03-06 14:52:00,13.0
12178,2025-03-06 14:54:00,13.0
12179,2025-03-06 14:56:00,13.5
12180,2025-03-06 14:58:00,13.5
12181,2025-03-06 15:00:00,13.5
12182,2025-03-06 15:02:00,13.5
12183,2025-03-06 15:04:00,13.5
12184,2025-03-06 15:06:00,13.5
12185,2025-03-06 15:08:00,13.5
12186,2025-03-06 15:10:00,13.5
12187,2025-03-06 15:12:00,13.5
12188,2025-03-06 15:14:00,13.5
12189,2025-03-06 15:16:00,13.5
12190,2025-03-06 15:18:00,13.5
12191,2025-03-06 15:20:00,13.5
12192,2025-03-06 15:22:00,13.5
12193,2025-03-06 15:24:00,13.5
12194,2025-03-06 15:26:00,13.5
12195,2025-03-06 15:28:00,13.5
12196,2025-03-06 15:30:00,13.5
12197,2025-03-06 15:32:00,13.5
12198,2025-03-06 15:34:00,13.5
12199,2025-03-06 15:36:00,13.5
12200,2025-03-06 15:38:00,13.5
12201,2025-03-06 15:40:00,13.5
12202,2025-03-06 15:42:00,13.5
12203,2025-03-06 15:44:00,13.5
12204,2025-03-06 15:46:00,13.5
12205,2025-03-06 15:48:00,14.0
12206,2025-03-06 15:50:00,14.0
12207,2025-03-06 15:52:00,14.0
12208,2025-03-06 15:54:00,14.0
12209,2025-03-06 15:56:00,14.0
12210,2025-03-06 15:58:00,14.0
12211,2025-03-06 16:00:00,14.0
12212,2025-03-06 16:02:00,14.0
12213,2025-03-06 16:04:00,14.0
12214,2025-03-06 16:06:00,14.0
12215,2025-03-06 16:08:00,14.0
12216,2025-03-06 16:10:00,14.0
12217,2025-03-06 16:12:00,14.0
12218,2025-03-06 16:14:00,14.0
12219,2025-03-06 16:16:00,14.0
12220,2025-03-06 16:18:00,14.0
12221,2025-03-06 16:20:00,14.0
12222,2025-03-06 16:22:00,14.0
12223,2025-03-06 16:24:00,14.0
12224,2025-03-06 16:26:00,14.0
12225,2025-03-06 16:28:00,14.0
12226,2025-03-06 16:30:00,14.0
12227,2025-03-06 16:32:00,14.0
12228,2025-03-06 16:34:00,14.0
12229,2025-03-06 16:36:00,14.0
12230,2025-03-06 16:38:00,14.0
12231,2025-03-06 16:40:00,14.0
12232,2025-03-06 16:42:00,14.0
12233,2025-03-06 16:44:00,14.0
12234,2025-03-06 16:46:00,14.0
12235,2025-03-06 16:48:00,14.0
12236,2025-03-06 16:50:00,14.0
12237,2025-03-06 16:52:00,14.0
12238,2025-03-06 16:54:00,14.0
12239,2025-03-06 16:56:00,14.0
12240,2025-03-06 16:58:00,14.0
12241,2025-03-06 17:00:00,14.0
12242,2025-03-06 17:02:00,14.0
12243,2025-03-06 17:04:00,14.0
12244,2025-03-06 17:06:00,14.0
12245,2025-03-06 17:08:00,14.0
12246,2025-03-06 17:10:00,14.0
12247,2025-03-06 17:12:00,14.0
12248,2025-03-06 17:14:00,14.0
12249,2025-03-06 17:16:00,14.0
12250,2025-03-06 17:18:00,14.0
12251,2025-03-06 17:20:00,14.0
12252,2025-03-06 17:22:00,14.0
12253,2025-03-06 17:24:00,13.5
12254,2025-03-06 17:26:00,13.5
12255,2025-03-06 17:28:00,13.5
12256,2025-03-06 17:30:00,13.5
12257,2025-03-06 17:32:00,13.5
12258,2025-03-06 17:34:00,13.5
12259,2025-03-06 17:36:00,13.5
12260,2025-03-06 17:38:00,13.5
12261,2025-03-06 17:40:00,13.5
12262,2025-03-06 17:42:00,13.5
12263,2025-03-06 17:44:00,13.5
12264,2025-03-06 17:46:00,13.5
12265,2025-03-06 17:48:00,13.5
12266,2025-03-06 17:50:00,13.5
12267,2025-03-06 17:52:00,13.5
12268,2025-03-06 17:54:00,13.5
12269,2025-03-06 17:56:00,13.5
12270,2025-03-06 17:58:00,13.5
12271,2025-03-06 18:00:00,13.5
12272,2025-03-06 18:02:00,13.0
12273,2025-03-06 18:04:00,13.0
12274,2025-03-06 18:06:00,13.0
12275,2025-03-06 18:08:00,13.0
12276,2025-03-06 18:10:00,13.0
12277,2025-03-06 18:12:00,13.0
12278,2025-03-06 18:14:00,13.0
12279,2025-03-06 18:16:00,13.0
12280,2025-03-06 18:18:00,13.0
12281,2025-03-06 18:20:00,13.0
12282,2025-03-06 18:22:00,13.0
12283,2025-03-06 18:24:00,13.0
12284,2025-03-06 18:26:00,13.0
12285,2025-03-06 18:28:00,13.0
12286,2025-03-06 18:30:00,13.0
12287,2025-03-06 18:32:00,13.0
12288,2025-03-06 18:34:00,12.5
12289,2025-03-06 18:36:00,12.5
12290,2025-03-06 18:38:00,12.5
12291,2025-03-06 18:40:00,12.5
12292,2025-03-06 18:42:00,12.5
12293,2025-03-06 18:44:00,12.5
12294,2025-03-06 18:46:00,12.5
12295,2025-03-06 18:48:00,12.5
12296,2025-03-06 18:50:00,12.5
12297,2025-03-06 18:52:00,12.5
12298,2025-03-06 18:54:00,12.5
12299,2025-03-06 18:56:00,12.5
12300,2025-03-06 18:58:00,12.5
12301,2025-03-06 19:00:00,12.0
12302,2025-03-06 19:02:00,12.0
12303,2025-03-06 19:04:00,12.0
12304,2025-03-06 19:06:00,12.0
12305,2025-03-06 19:08:00,12.0
12306,2025-03-06 19:10:00,12.0
12307,2025-03-06 19:12:00,12.0
12308,2025-03-06 19:14:00,12.0
12309,2025-03-06 19:16:00,12.0
12310,2025-03-06 19:18:00,12.0
12311,2025-03-06 19:20:00,12.0
12312,2025-03-06 19:22:00,12.0
12313,2025-03-06 19:24:00,12.0
12314,2025-03-06 19:26:00,11.5
12315,2025-03-06 19:28:00,11.5
12316,2025-03-06 19:30:00,11.5
12317,2025-03-06 19:32:00,11.5
12318,2025-03-06 19:34:00,11.5
12319,2025-03-06 19:36:00,11.5
12320,2025-03-06 19:38:00,11.5
12321,2025-03-06 19:40:00,11.5
12322,2025-03-06 19:42:00,11.5
12323,2025-03-06 19:44:00,11.5
12324,2025-03-06 19:46:00,11.5
12325,2025-03-06 19:48:00,11.5
12326,2025-03-06 19:50:00,11.5
12327,2025-03-06 19:52:00,11.5
12328,2025-03-06 19:54:00,11.5
12329,2025-03-06 19:56:00,11.5
12330,2025-03-06 19:58:00,11.0
12331,2025-03-06 20:00:00,11.0
12332,2025-03-06 20:02:00,11.0
12333,2025-03-06 20:04:00,11.0
12334,2025-03-06 20:06:00,11.0
12335,2025-03-06 20:08:00,11.0
12336,2025-03-06 20:10:00,11.0
12337,2025-03-06 20:12:00,11.0
12338,2025-03-06 20:14:00,11.0
12339,2025-03-06 20:16:00,11.0
12340,2025-03-06 20:18:00,11.0
12341,2025-03-06 20:20:00,11.0
12342,2025-03-06 20:22:00,11.0
12343,2025-03-06 20:24:00,11.0
12344,2025-03-06 20:26:00,11.0
12345,2025-03-06 20:28:00,11.0
12346,2025-03-06 20:30:00,11.0
12347,2025-03-06 20:32:00,11.0
12348,2025-03-06 20:34:00,11.0
12349,2025-03-06 20:36:00,10.5
12350,2025-03-06 20:38:00,10.5
12351,2025-03-06 20:40:00,10.5
12352,2025-03-06 20:42:00,10.5
12353,2025-03-06 20:44:00,10.5
12354,2025-03-06 20:46:00,10.5
12355,2025-03-06 20:48:00,10.5
12356,2025-03-06 20:50:00,10.5
12357,2025-03-06 20:52:00,10.5
12358,2025-03-06 20:54:00,10.5
12359,2025-03-06 20:56:00,10.5
12360,2025-03-06 20:58:00,10.5
12361,2025-03-06 21:00:00,10.5
12362,2025-03-06 21:02:00,10.5
12363,2025-03-06 21:04:00,10.5
12364,2025-03-06 21:06:00,10.5
12365,2025-03-06 21:08:00,10.5
12366,2025-03-06 21:10:00,10.5
12367,2025-03-06 21:12:00,10.5
12368,2025-03-06 21:14:00,10.5
12369,2025-03-06 21:16:00,10.5
12370,2025-03-06 21:18:00,10.5
12371,2025-03-06 21:20:00,10.0
12372,2025-03-06 21:22:00,10.0
12373,2025-03-06 21:24:00,10.0
12374,2025-03-06 21:26:00,10.0
12375,2025-03-06 21:28:00,10.0
12376,2025-03-06 21:30:00,10.0
12377,2025-03-06 21:32:00,10.0
12378,2025-03-06 21:34:00,10.0
12379,2025-03-06 21:36:00,10.0
12380,2025-03-06 21:38:00,10.0
12381,2025-03-06 21:40:00,10.0
12382,2025-03-06 21:42:00,10.0
12383,2025-03-06 21:44:00,10.0
12384,2025-03-06 21:46:00,10.0
12385,2025-03-06 21:48:00,10.0
12386,2025-03-06 21:50:00,10.0
12387,2025-03-06 21:52:00,10.0
12388,2025-03-06 21:54:00,10.0
12389,2025-03-06 21:56:00,10.0
12390,2025-03-06 21:58:00,10.0
12391,2025-03-06 22:00:00,10.0
12392,2025-03-06 22:02:00,10.0
12393,2025-03-06 22:04:00,10.0
12394,2025-03-06 22:06:00,10.0
12395,2025-03-06 22:08:00,9.5
12396,2025-03-06 22:10:00,9.5
12397,2025-03-06 22:12:00,9.5
12398,2025-03-06 22:14:00,9.5
12399,2025-03-06 22:16:00,9.5
12400,2025-03-06 22:18:00,9.5
12401,2025-03-06 22:20:00,9.5
12402,2025-03-06 22:22:00,9.5
12403,2025-03-06 22:24:00,9.5
12404,2025-03-06 22:26:00,9.5
12405,2025-03-06 22:28:00,9.5
12406,2025-03-06 22:30:00,9.5
12407,2025-03-06 22:32:00,9.5
12408,2025-03-06 22:34:00,9.5
12409,2025-03-06 22:36:00,9.5
12410,2025-03-06 22:38:00,9.5
12411,2025-03-06 22:40:00,9.5
12412,2025-03-06 22:42:00,9.5
12413,2025-03-06 22:44:00,9.5
12414,2025-03-06 22:46:00,9.5
12415,2025-03-06 22:48:00,9.5
12416,2025-03-06 22:50:00,9.5
12417,2025-03-06 22:52:00,9.5
12418,2025-03-06 22:54:00,9.5
12419,2025-03-06 22:56:00,9.5
12420,2025-03-06 22:58:00,9.5
12421,2025-03-06 23:00:00,9.0
12422,2025-03-06 23:02:00,9.0
12423,2025-03-06 23:04:00,9.0
12424,2025-03-06 23:06:00,9.0
12425,2025-03-06 23:08:00,9.0
12426,2025-03-06 23:10:00,9.0
12427,2025-03-06 23:12:00,9.0
12428,2025-03-06 23:14:00,9.0
12429,2025-03-06 23:16:00,9.0
12430,2025-03-06 23:18:00,9.0
12431,2025-03-06 23:20:00,9.0
12432,2025-03-06 23:22:00,9.0
12433,2025-03-06 23:24:00,9.0
12434,2025-03-06 23:26:00,9.0
12435,2025-03-06 23:28:00,9.0
12436,2025-03-06 23:30:00,9.0
12437,2025-03-06 23:32:00,9.0
12438,2025-03-06 23:34:00,9.0
12439,2025-03-06 23:36:00,9.0
12440,2025-03-06 23:38:00,9.0
12441,2025-03-06 23:40:00,9.0
12442,2025-03-06 23:42:00,9.0
12443,2025-03-06 23:44:00,9.0
12444,2025-03-06 23:46:00,9.0
12445,2025-03-06 23:48:00,9.0
12446,2025-03-06 23:50:00,9.0
12447,2025-03-06 23:52:00,9.0
12448,2025-03-06 23:54:00,8.5
12449,2025-03-06 23:56:00,8.5
12450,2025-03-06 23:58:00,8.5
12451,2025-03-07 00:00:00,8.5
12452,2025-03-07 00:02:00,8.5
12453,2025-03-07 00:04:00,8.5
12454,2025-03-07 00:06:00,8.5
12455,2025-03-07 00:08:00,8.5
12456,2025-03-07 00:10:00,8.5
12457,2025-03-07 00:12:00,8.5
12458,2025-03-07 00:14:00,8.5
12459,2025-03-07 00:16:00,8.5
12460,2025-03-07 00:18:00,8.5
12461,2025-03-07 00:20:00,8.5
12462,2025-03-07 00:22:00,8.5
12463,2025-03-07 00:24:00,8.5
12464,2025-03-07 00:26:00,8.5
12465,2025-03-07 00:28:00,8.5
12466,2025-03-07 00:30:00,8.5
12467,2025-03-07 00:32:00,8.5
12468,2025-03-07 00:34:00,8.0
12469,2025-03-07 00:36:00,8.0
12470,2025-03-07 00:38:00,8.0
12471,2025-03-07 00:40:00,8.0
12472,2025-03-07 00:42:00,8.0
12473,2025-03-07 00:44:00,8.0
12474,2025-03-07 00:46:00,8.0
12475,2025-03-07 00:48:00,8.0
12476,2025-03-07 00:50:00,8.0
12477,2025-03-07 00:52:00,8.0
12478,2025-03-07 00:54:00,8.0
12479,2025-03-07 00:56:00,8.0
12480,2025-03-07 00:58:00,8.0
12481,2025-03-07 01:00:00,8.0
12482,2025-03-07 01:02:00,8.0
12483,2025-03-07 01:04:00,8.0
12484,2025-03-07 01:06:00,8.0
12485,2025-03-07 01:08:00,7.5
12486,2025-03-07 01:10:00,7.5
12487,2025-03-07 01:12:00,7.5
12488,2025-03-07 01:14:00,7.5
12489,2025-03-07 01:16:00,7.5
12490,2025-03-07 01:18:00,7.5
12491,2025-03-07 01:20:00,7.5
12492,2025-03-07 01:22:00,7.5
12493,2025-03-07 01:24:00,7.5
12494,2025-03-07 01:26:00,7.5
12495,2025-03-07 01:28:00,7.5
12496,2025-03-07 01:30:00,7.5
12497,2025-03-07 01:32:00,7.5
12498,2025-03-07 01:34:00,7.5
12499,2025-03-07 01:36:00,7.5
12500,2025-03-07 01:38:00,7.5
12501,2025-03-07 01:40:00,7.5
12502,2025-03-07 01:42:00,7.0
12503,2025-03-07 01:44:00,7.0
12504,2025-03-07 01:46:00,7.0
12505,2025-03-07 01:48:00,7.0
12506,2025-03-07 01:50:00,7.0
12507,2025-03-07 01:52:00,7.0
12508,2025-03-07 01:54:00,7.0
12509,2025-03-07 01:56:00,7.0
12510,2025-03-07 01:58:00,7.0
12511,2025-03-07 02:00:00,7.0
12512,2025-03-07 02:02:00,7.0
12513,2025-03-07 02:04:00,7.0
12514,2025-03-07 02:06:00,7.0
12515,2025-03-07 02:08:00,7.0
12516,2025-03-07 02:10:00,7.0
12517,2025-03-07 02:12:00,7.0
12518,2025-03-07 02:14:00,7.0
12519,2025-03-07 02:16:00,7.0
12520,2025-03-07 02:18:00,6.5
12521,2025-03-07 02:20:00,6.5
12522,2025-03-07 02:22:00,6.5
12523,2025-03-07 02:24:00,6.5
12524,2025-03-07 02:26:00,6.5
12525,2025-03-07 02:28:00,6.5
12526,2025-03-07 02:30:00,6.5
12527,2025-03-07 02:32:00,6.5
12528,2025-03-07 02:34:00,6.5
12529,2025-03-07 02:36:00,6.5
12530,2025-03-07 02:38:00,6.5
12531,2025-03-07 02:40:00,6.5
12532,2025-03-07 02:42:00,6.5
12533,2025-03-07 02:44:00,6.5
12534,2025-03-07 02:46:00,6.5
12535,2025-03-07 02:48:00,6.5
12536,2025-03-07 02:50:00,6.5
12537,2025-03-07 02:52:00,6.5
12538,2025-03-07 02:54:00,6.0
12539,2025-03-07 02:56:00,6.0
12540,2025-03-07 02:58:00,6.0
12541,2025-03-07 03:00:00,6.0
12542,2025-03-07 03:02:00,6.0
12543,2025-03-07 03:04:00,6.0
12544,2025-03-07 03:06:00,6.0
12545,2025-03-07 03:08:00,6.0
12546,2025-03-07 03:10:00,6.0
12547,2025-03-07 03:12:00,6.0
12548,2025-03-07 03:14:00,6.0
12549,2025-03-07 03:16:00,6.0
12550,2025-03-07 03:18:00,6.0
12551,2025-03-07 03:20:00,6.0
12552,2025-03-07 03:22:00,6.0
12553,2025-03-07 03:24:00,6.0
12554,2025-03-07 03:26:00,6.0
12555,2025-03-07 03:28:00,6.0
12556,2025-03-07 03:30:00,6.0
12557,2025-03-07 03:32:00,6.0
12558,2025-03-07 03:34:00,6.0
12559,2025-03-07 03:36:00,5.5
12560,2025-03-07 03:38:00,5.5
12561,2025-03-07 03:40:00,5.5
12562,2025-03-07 03:42:00,5.5
12563,2025-03-07 03:44:00,5.5
12564,2025-03-07 03:46:00,5.5
12565,2025-03-07 03:48:00,5.5
12566,2025-03-07 03:50:00,5.5
12567,2025-03-07 03:52:00,5.5
12568,2025-03-07 03:54:00,5.5
12569,2025-03-07 03:56:00,5.5
12570,2025-03-07 03:58:00,5.5
12571,2025-03-07 04:00:00,5.5
12572,2025-03-07 04:02:00,5.5
12573,2025-03-07 04:04:00,5.5
12574,2025-03-07 04:06:00,5.5
12575,2025-03-07 04:08:00,5.5
12576,2025-03-07 04:10:00,5.5
12577,2025-03-07 04:12:00,5.5
12578,2025-03-07 04:14:00,5.5
12579,2025-03-07 04:16:00,5.5
12580,2025-03-07 04:18:00,5.5
12581,2025-03-07 04:20:00,5.0
12582,2025-03-07 04:22:00,5.0
12583,2025-03-07 04:24:00,5.0
12584,2025-03-07 04:26:00,5.0
12585,2025-03-07 04:28:00,5.0
12586,2025-03-07 04:30:00,5.0
12587,2025-03-07 04:32:00,5.0
12588,2025-03-07 04:34:00,5.0
12589,2025-03-07 04:36:00,5.0
12590,2025-03-07 04:38:00,5.0
12591,2025-03-07 04:40:00,5.0
12592,2025-03-07 04:42:00,5.0
12593,2025-03-07 04:44:00,5.0
12594,2025-03-07 04:46:00,5.0
12595,2025-03-07 04:48:00,5.0
12596,2025-03-07 04:50:00,5.0
12597,2025-03-07 04:52:00,5.0
12598,2025-03-07 04:54:00,5.0
12599,2025-03-07 04:56:00,5.0
12600,2025-03-07 04:58:00,5.0
12601,2025-03-07 05:00:00,5.0
12602,2025-03-07 05:02:00,5.0
12603,2025-03-07 05:04:00,5.0
12604,2025-03-07 05:06:00,5.0
12605,2025-03-07 05:08:00,4.5
12606,2025-03-07 05:10:00,4.5
12607,2025-03-07 05:12:00,4.5
12608,2025-03-07 05:14:00,4.5
12609,2025-03-07 05:16:00,4.5
12610,2025-03-07 05:18:00,4.5
12611,2025-03-07 05:20:00,4.5
12612,2025-03-07 05:22:00,4.5
12613,2025-03-07 05:24:00,4.5
12614,2025-03-07 05:26:00,4.5
12615,2025-03-07 05:28:00,4.5
12616,2025-03-07 05:30:00,4.5
12617,2025-03-07 05:32:00,4.5
12618,2025-03-07 05:34:00,4.5
12619,2025-03-07 05:36:00,4.5
12620,2025-03-07 05:38:00,4.5
12621,2025-03-07 05:40:00,4.5
12622,2025-03-07 05:42:00,4.5
12623,2025-03-07 05:44:00,4.5
